ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Field	Plane	Timepoint	Object Number	X	Y	Bounding Box	Nuclei Selected - LDRTXT SER Spot 8 px	Nuclei Selected - LDRINT	Nuclei Selected - EdUINT	Nuclei Selected - BckgrndLDRINT Mean	Nuclei Selected - RawLDRINT Mean	Nuclei Selected - BckgrndEdUINT Mean	Nuclei Selected - RawS100INT Mean	Nuclei Selected - RawEdUINT Mean	Nuclei Selected - DNAcontent	Nuclei Selected - NucINT Mean	Nuclei Selected - Object No in Nuclei No Border	Nuclei Selected - Object No in Nuclei	Nuclei Selected - Nucleus Area [µm²]
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	44	677	713	[666,703,688,723]	0.000385154	3.02825	60.8509	37.6797	40.708	234.392	1398.63	295.242	192002	536.171	44	47	358.098
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	45	1117	722	[1108,714,1126,735]	7.64567e-06	-1.83555	50.9123	43.4839	41.6483	235.803	1363.14	286.716	186944	579.52	45	48	322.584
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	46	418	804	[409,792,427,814]	0.000500122	6.60694	79.001	37.7702	44.3771	233.794	1551.05	312.795	179087	611.242	46	49	292.989
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	47	28	861	[19,855,36,867]	0.000718425	4.55188	55.2167	36.6583	41.2102	226.119	1397.85	281.335	82209.6	473.494	47	51	173.623
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	48	709	867	[700,859,716,879]	0.000727308	4.55309	62.2358	39.0057	43.5588	234.281	1390.76	296.517	158731	676.067	48	52	234.786
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	49	1171	895	[1162,888,1180,905]	0.00152125	6.58506	70.5454	37.3959	43.981	226.031	1463.25	296.576	138530	668.695	49	53	207.164
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	50	1324	930	[1315,922,1336,939]	0.000974076	6.00506	61.897	37.7433	43.7484	220.724	1359.05	282.621	182172	603.484	50	54	301.867
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	51	607	962	[600,955,614,969]	0.000960679	9.9241	150.369	44.4772	54.4013	218.765	1759.85	369.134	157074	1014.17	51	55	154.88
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	52	957	963	[955,961,962,971]	0.00388462	7.95871	95.4152	50.5234	58.4821	366.531	1978.5	461.946	140022	2534.62	52	56	55.2437
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	53	1323	990	[1312,976,1334,1003]	0.000323545	2.9813	43.2142	37.3377	40.319	218.182	1296.56	261.397	292971	640.047	53	57	457.734
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	54	507	1000	[499,992,515,1008]	0.00109475	5.90158	70.387	37.4348	43.3364	224.737	1432.32	295.124	152169	710.839	54	58	214.069
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	55	396	239	[386,229,406,253]	0.000469736	3.48174	46.6747	36.603	40.0847	229.262	1300.08	275.937	185633	455.627	55	60	407.422
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	56	1058	274	[1046,263,1073,287]	0.000668792	5.91865	58.2581	37.1442	43.0629	226.703	1333.6	284.961	197087	405.243	56	61	486.342
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	57	1050	396	[1039,385,1061,409]	0.000815475	7.67059	65.6687	37.5566	45.2272	229.109	1376.77	294.777	204261	461.151	57	62	442.936
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	58	586	570	[575,560,597,580]	0.000761551	4.17722	62.5406	37.1037	41.2809	233.353	1389.78	295.893	189612	539.91	58	63	351.192
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	59	1250	789	[1236,775,1264,802]	0.00079385	8.83819	85.8928	37.9443	46.7825	231.809	1509.38	317.702	303817	507.374	59	64	598.802
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	60	264	884	[253,873,276,895]	0.000604722	4.45789	62.7204	37.7507	42.2085	232.006	1388.11	294.726	191290	487.209	60	65	392.625
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	5	1	1	61	290	978	[279,968,300,991]	0.000707039	4.87154	53.9368	36.5315	41.4031	222.79	1325.67	276.727	189307	489.538	61	66	386.706
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	1	1320	50	[1312,41,1328,63]	0.000696983	4.76273	46.6794	36.1679	40.9306	211.557	1263.48	258.237	144597	462.388	1	2	312.719
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	2	1175	88	[1167,80,1183,95]	0.000807459	4.63148	52.3556	35.7852	40.4167	217.884	1294.93	270.24	76095.3	401.755	2	3	189.407
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	3	727	129	[717,123,733,137]	0.00218825	11.2132	108.458	37.4231	48.6364	235.493	1669.57	343.952	89479	485.048	3	4	184.475
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	4	694	159	[688,153,701,166]	0.0020098	6.42796	87.2905	39.0955	45.5235	234.777	1520.12	322.067	82457.2	560.98	4	5	146.988
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	5	1034	165	[1024,157,1043,177]	0.000397109	3.16881	49.0357	37.9638	41.1327	217.995	1263.99	267.031	143526	494.867	5	6	290.03
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	6	888	179	[876,169,902,189]	0.000467027	4.67992	56.9633	37.2051	41.8851	225.248	1317.77	282.211	182593	425.501	6	7	429.125
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	7	1259	180	[1251,172,1268,189]	0.0033219	25.2238	56.2249	36.0816	61.3054	208.327	1262.59	264.552	128457	544.837	7	8	235.772
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	8	1216	193	[1205,183,1225,203]	0.000521748	4.28844	41.8586	37.6401	41.9286	221.482	1265.41	263.341	89927.9	295.971	8	9	303.84
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	9	747	194	[742,191,754,200]	0.00151295	9.06581	49.5927	36.6234	45.6892	224.286	1289.24	273.878	10510.1	143.973	9	10	73.0006
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	10	1163	202	[1156,192,1170,213]	0.000466731	3.54828	47.3315	37.3312	40.8795	221.496	1280.6	268.827	86201.9	350.932	10	11	245.637
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	11	99	201	[92,195,106,211]	0.00168817	9.09578	85.0606	36.9372	46.033	228.84	1464.08	313.901	150666	839.17	11	12	179.542
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	12	563	243	[557,238,569,253]	0.000998899	1.56233	56.5715	42.5503	44.1126	263.256	1451.52	319.828	88551.7	594.464	12	13	148.961
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	13	575	245	[568,240,580,255]	0.000452968	4.18652	56.9636	40.4213	44.6078	256.703	1419.22	313.667	87577.1	580.235	13	14	150.934
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	14	1170	258	[1163,251,1183,265]	0.00108835	4.92862	59.8188	38.0546	42.9833	219.696	1317.27	279.515	135441	574.456	14	15	235.772
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	15	646	266	[637,257,656,278]	0.000816522	5.83174	94.9111	39.0031	44.8348	233.328	1535.56	328.239	189334	566.153	15	16	334.422
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	16	1223	315	[1216,308,1231,322]	0.00391927	33.1266	157.196	37.0677	70.1943	214.455	1693.83	371.651	139918	810.474	16	18	172.637
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	17	1050	421	[1043,413,1058,431]	0.000742242	1.46337	61.7161	48.3348	49.7982	231.224	1381.86	292.94	88834.9	413.078	17	19	215.056
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	18	1132	456	[1124,446,1141,467]	1.23783e-05	10.2381	48.2853	48.2538	58.4919	222.356	1584.57	270.641	127775	522.274	18	20	244.651
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	19	158	488	[151,481,165,497]	0.00149344	8.67552	61.3877	36.4868	45.1623	230.476	1371.93	291.864	31960.5	210.377	19	21	151.92
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	20	554	491	[545,482,564,502]	0.00121561	7.05338	72.9017	37.3837	44.4371	231.976	1711.55	304.877	151773	483.808	20	22	313.705
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	21	692	507	[684,499,700,516]	0.00298731	31.888	56.1125	41.3736	73.2616	232.546	1316.92	288.658	92349.7	394.996	21	23	233.799
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	22	888	511	[880,503,897,519]	0.000135365	2.1453	52.9206	40.2091	42.3544	227.911	1298.87	280.831	153783	657.755	22	24	233.799
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	23	860	543	[851,534,874,553]	0.00016598	2.61603	59.1624	42.6642	45.2802	246.497	1999.04	305.659	172386	480.071	23	25	359.084
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	24	1282	547	[1273,538,1290,559]	5.11964e-06	1.87871	42.2243	36.8599	38.7386	215.92	1421.76	258.144	122826	406.886	24	26	301.867
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	25	1254	569	[1245,560,1272,578]	0.000284417	2.34868	48.4498	38.5733	40.922	223.779	1302.57	272.229	171827	424.827	25	27	404.463
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	26	64	616	[55,607,80,626]	0.000552084	4.06931	55.3125	37.2043	41.2736	230.901	1350.97	286.214	196387	495.214	26	28	396.571
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	27	337	629	[325,621,345,643]	0.00211762	16.9228	105.262	35.7414	52.6643	218.594	1440.67	323.856	97019.8	355.047	27	29	273.259
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	28	1110	650	[1102,641,1120,661]	0.000374512	4.55818	29.9878	36.0017	40.5599	217.354	1349.33	247.342	121180	432.532	28	30	280.165
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	29	937	685	[928,676,952,695]	0.000251067	2.52403	48.7244	38.3256	40.8496	229.516	1292.75	278.241	173707	441.316	29	31	393.611
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	30	1152	711	[1142,702,1162,727]	0.000241391	1.21953	52.3591	39.5819	40.8015	225.331	1300.66	277.69	168335	413.169	30	32	407.422
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	31	524	737	[521,733,528,742]	0.000271804	18.0306	117.858	35.9867	54.0172	220.436	1520.41	338.293	14124.6	246.862	31	33	57.2167
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	32	1034	761	[1019,752,1046,771]	0.000238842	2.47009	36.073	37.4324	39.9025	226.457	1244.37	262.53	172984	438.38	32	34	394.598
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	33	1057	783	[1047,773,1067,798]	0.000189999	5.11912	70.7541	38.7717	43.8909	235.396	2235.36	306.15	161812	416.312	33	35	388.679
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	34	726	790	[719,783,735,797]	0.00388668	26.7131	269.146	36.0205	62.7337	220.795	3264.62	489.94	105845	583.12	34	36	181.515
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	35	1338	851	[1331,844,1350,858]	0.000585305	4.82563	74.0261	36.4169	41.2426	210.28	1295.69	284.306	127027	547.94	35	37	231.826
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	36	128	943	[123,939,134,951]	0.00237608	16.7787	95.2617	36.0511	52.8298	214.174	1393.63	309.436	21465.1	231.479	36	38	92.7305
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	37	123	950	[118,946,128,955]	0.00279288	22.2759	132.01	35.6632	57.939	212.368	1544.2	344.378	24433.5	302.049	37	39	80.8926
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	38	233	988	[224,979,243,1001]	0.000533817	4.07183	67.0785	38.7409	42.8127	231.409	1413.34	298.487	184176	538.032	38	40	342.314
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	39	155	1001	[142,993,163,1010]	0.000672718	4.00221	62.1951	39.1762	43.1784	233.712	1401.67	295.907	175536	661.483	39	41	265.367
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	40	701	1008	[696,1004,706,1014]	0.000968894	9.01115	60.729	35.713	44.7241	213.018	1289.44	273.747	13260.5	154.506	40	42	85.8251
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	41	409	273	[399,263,422,283]	0.000812159	6.55261	63.162	38.1106	44.6632	234.342	1626.72	297.504	170810	452.084	41	44	377.828
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	42	385	314	[373,303,396,324]	0.00102768	6.82948	66.4204	37.6865	44.516	234.952	1394.66	301.372	188488	508.16	42	45	370.922
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	43	100	415	[89,405,113,425]	3.63319e-05	-7.4296	43.7264	52.4469	45.0173	228.37	1289.56	272.096	197528	494.4	43	46	399.53
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	44	888	422	[874,410,901,435]	4.55302e-05	2.69576	52.749	44.8402	47.5359	226.624	1354.83	279.373	195466	384.742	44	47	508.045
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	45	116	465	[105,455,130,475]	0.000880301	8.19706	49.7091	41.8382	50.0352	233.737	1315.89	283.446	195781	465.871	45	48	420.247
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	46	448	679	[434,669,459,690]	0.000466292	3.40383	42.752	37.9847	41.3885	229.637	1267.63	272.388	191658	465.904	46	49	411.368
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	47	1050	686	[1038,674,1063,702]	0.000295403	2.35562	45.1065	37.0649	39.4205	223.862	1252.67	268.968	193368	346.316	47	50	558.356
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	48	653	725	[642,713,664,736]	0.000246443	3.51073	53.881	37.7346	41.2454	228.587	1318.22	282.468	189420	444.475	48	51	426.166
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	49	570	739	[559,728,582,751]	0.000169754	0.839376	44.4964	39.8064	40.6457	227.898	1270.42	272.395	191378	434.973	49	52	439.977
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	7	1	1	50	435	848	[424,837,447,861]	0.000625317	3.633	47.3714	37.9056	41.5386	230.788	1306.55	278.159	191125	467.973	50	53	408.409
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	1	151	18	[143,11,165,27]	0.000252656	3.10686	60.2499	42.649	45.7559	250.138	1568.42	310.388	163388	553.93	1	1	294.962
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	2	397	31	[388,23,407,41]	0.000452183	4.53057	36.0211	36.593	41.1236	217.998	1212	254.019	124167	471.412	2	2	263.394
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	3	408	41	[403,36,415,48]	0.00245096	22.4707	167.945	38.8803	61.3511	243.97	1750.77	411.915	111902	1206.74	3	3	92.7305
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	4	121	64	[113,57,132,71]	0.000565069	3.74494	53.7886	38.9127	42.6577	231.756	1330.65	285.545	91941.3	419.82	4	4	219.002
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	5	81	87	[70,82,92,92]	0.000151521	3.05639	56.0746	38.4669	41.5233	225.92	1342.04	281.995	80604.5	423.358	5	5	190.394
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	6	155	177	[145,168,165,191]	0.000779962	6.08014	65.7067	38.5775	44.6576	234.334	1393.59	300.041	193609	533.315	6	6	363.03
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	7	816	241	[810,235,823,252]	0.000903424	2.83819	116.404	44.8251	47.6633	221.727	1502.35	338.131	136730	696.492	8	8	196.312
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	8	997	302	[989,295,1010,310]	0.00145828	9.49565	41.9392	37.5542	47.0498	221.805	1209.17	263.744	138961	501.292	9	9	277.205
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	9	276	311	[266,302,287,323]	0.000579754	6.77379	61.7817	37.6855	44.4593	238.157	1372.21	299.939	190392	561.041	10	10	339.354
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	10	1243	331	[1236,324,1251,338]	0.00065758	4.89888	77.8983	41	45.8989	212.383	1687.62	290.281	105640	601.607	11	11	175.596
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	11	928	333	[925,330,931,340]	0.000553418	-0.777284	121.286	59.3459	58.5686	293.302	1751.59	414.588	129021	2564.45	12	12	50.3112
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	12	1231	336	[1226,331,1238,342]	0.00030558	3.52558	53.3965	41.936	45.4615	236.749	1710.5	290.145	50215.6	435.068	13	13	115.42
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	13	1256	344	[1247,336,1263,351]	0.000613567	5.82655	82.4201	40.7433	46.5699	212.08	1735.82	294.5	98849.8	538.726	14	14	183.488
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	14	1242	351	[1235,344,1250,358]	0.000256382	4.06063	69.21	39.392	43.4526	222.643	1781.39	291.853	104494	557.5	15	15	187.434
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	15	1036	360	[1025,353,1046,368]	0.000910291	5.52153	37.9193	37.1611	42.6827	220.785	1215.74	258.705	138485	518.011	16	16	267.34
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	16	968	373	[960,365,978,382]	0.000606924	5.22444	58.5591	37.4524	42.6768	224.076	1435.75	282.635	95410.8	367.745	17	17	259.448
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	17	1209	420	[1206,416,1212,425]	0.0133308	125.658	91.7659	134.224	259.882	257.469	1604.29	349.235	89999.9	1788.86	18	18	50.3112
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	18	750	430	[745,426,756,433]	0.0188544	1723.57	105.923	610.375	2333.95	269.01	1593.41	374.932	100852	1732.76	19	19	58.2032
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	19	737	434	[727,419,747,443]	0.000231026	7.87934	189.21	113.451	121.331	241.242	1942.1	430.452	291684	835.246	20	20	349.219
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	20	1271	441	[1268,438,1278,446]	0.00298274	15.2267	209.668	40.4979	55.7246	232.941	1880.68	442.609	125905	1849.7	21	21	68.0682
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	21	322	456	[315,448,329,466]	0.00068787	4.82017	54.1938	36.8685	41.6887	232.778	1334.24	286.972	91143.3	435.807	22	23	209.137
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	22	1136	472	[1128,466,1146,478]	0.00187428	10.8035	140.311	37.9772	48.7807	219.223	1697.07	359.535	161688	876.481	23	24	184.475
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	23	721	495	[712,483,730,505]	0.000369706	5.55406	56.2819	38.1015	43.6556	233.597	1342.25	289.879	144795	443.435	24	25	326.53
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	24	296	505	[288,496,303,515]	0.000718578	4.03576	42.008	36.794	40.8298	233.507	1285.12	275.515	91443.1	394.447	25	26	231.826
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	25	175	532	[171,528,180,544]	0.00202745	8.34081	117.649	41.8962	50.237	243.255	1643.64	360.904	164487	1235.1	26	27	133.177
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	26	788	591	[780,584,797,604]	0.00014733	4.92264	58.9419	38.145	43.0677	233.19	1370.55	292.132	141886	540.707	27	28	262.408
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	27	206	608	[202,604,211,614]	0.00156997	11.1387	65.5816	36.8754	48.0141	221.179	1370.35	286.761	48651	694.606	28	29	70.0411
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	28	402	612	[396,605,411,618]	0.000458266	2.43167	53.0624	40.2735	42.7052	247.805	1642.32	300.867	90293.9	529.075	29	30	170.664
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	29	839	617	[832,608,846,627]	0.00069826	6.56132	55.3898	37.5589	44.1202	233.846	1448.69	289.236	134274	584.172	30	31	229.853
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	30	271	636	[260,626,281,645]	0.000248854	3.0374	47.8349	37.181	40.2184	230.725	1297.96	278.56	183085	587.313	31	32	311.732
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	31	404	634	[395,628,410,642]	0.000493987	4.90616	62.6741	39.7765	44.6826	247.955	1765.01	310.629	92395.1	560.838	32	33	164.745
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	32	702	639	[697,632,707,649]	0.000359402	5.29786	72.4691	38.7399	44.0377	240.405	1447.45	312.874	91160	581.182	33	34	156.853
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	33	1266	645	[1259,639,1279,652]	0.000624443	2.58142	61.2352	40.3608	42.9422	229.649	1415.05	290.884	156916	706.951	34	35	221.961
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	34	360	652	[351,644,369,664]	0.000174136	3.29817	49.9164	38.5947	41.8929	236.337	1330.01	286.254	103418	374.407	35	36	276.219
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	35	438	654	[429,646,447,663]	0.00127498	9.39712	88.4075	38.0816	47.4788	239.299	1531.2	327.707	107431	420.471	36	37	255.502
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	36	739	677	[730,673,745,682]	0.00303446	12.3697	143.251	39.6948	52.0645	248.491	1771.23	391.742	138449	1131.81	37	38	122.325
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	37	206	690	[197,681,214,706]	0.000349099	1.8574	36.4895	37.2906	39.148	228.826	1245.45	265.316	157613	446.288	38	39	353.165
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	38	647	701	[639,692,655,714]	0.000154254	3.03866	44.5629	36.2958	39.3344	231.497	1299.73	276.06	154612	518.97	39	41	297.921
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	39	582	710	[575,704,588,718]	0.00246551	11.5788	128.716	37.9672	49.5461	242.757	1668.42	371.474	153877	1026.21	40	42	149.947
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	40	28	714	[15,707,38,721]	0.000323512	4.5327	43.6071	36.9129	41.4456	225.042	1268.62	268.649	165411	588.333	41	43	281.151
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	41	136	716	[125,707,145,727]	0.000376324	5.2894	42.9329	36.0249	41.3143	224.381	1274.19	267.314	154135	496.016	42	44	310.746
